Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
2022-07-29,Kojamo,FI4000312251,,2.39,,,,
2022-07-29,Hellofresh,DE000A161408,,2.39,,,,
2022-07-29,Fabege,SE0011166974,,2.39,,,,
2022-07-29,Evotec,DE0005664809,,2.39,,,,
2022-07-29,Harbour Energy,GB00BMBVGQ36,,2.39,,,,
2022-07-29,Watches of CH,GB00BJDQQ870,,2.39,,,,
2022-07-29,Inmobiliaria Col,ES0139140174,,2.39,,,,
2022-07-29,Billerud AB,SE0000862997,,2.39,,,,
2022-07-29,Chr Hansen Hldg,DK0060227585,,2.39,,,,
2022-07-29,Dechra Pharms,GB0009633180,,2.39,,,,
2022-07-29,Genus,GB0002074580,,2.39,,,,
2022-07-29,Kindred Group,SE0007871645,,2.39,,,,
2022-07-29,Semiconductor,NO0003055501,,2.39,,,,
2022-07-29,CNH Industrial,NL0010545661,,2.39,,,,
2022-07-29,ams OSRAM,AT0000A3EPA4,,2.39,,,,
2022-07-29,Solvay,BE0003470755,,2.39,,,,
2022-07-29,OSB Group,GB00BLDRH360,,2.39,,,,
2022-07-29,Simcorp,DK0060495240,,2.39,,,,
2022-07-29,Telefonica DE,DE000A1J5RX9,,2.39,,,,
2022-07-29,Close Brothers,GB0007668071,,2.39,,,,
2022-07-29,ALK-Abello,DK0061802139,,2.39,,,,
2022-07-29,Wallenstam,SE0017780133,,2.39,,,,
2022-07-29,United Internet,DE0005089031,,2.39,,,,
2022-07-29,Samhall Norden,SE0009554454,,2.39,,,,
2022-07-29,Future PLC,GB00BYZN9041,,2.39,,,,
2022-07-29,Aroundtown,LU1673108939,,2.39,,,,
2022-07-29,Credit Suisse Gp,CH0012138530,,2.39,,,,
2022-07-29,Vantage Towers,DE000A3H3LL2,,2.39,,,,
2022-07-29,E.D.F.,FR0010242511,,2.39,,,,
2022-07-29,TUI,DE000TUAG505,,2.39,,,,
2022-07-29,Dsm,NL0000009827,,2.39,,,,
2022-07-29,Victrex,GB0009292243,,2.39,,,,
2022-07-29,Oxford Nanopore,GB00BP6S8Z30,,2.39,,,,
2022-07-29,Netcompany Group,DK0060952919,,2.39,,,,
2022-07-29,Ferguson Entps,US31488V1070,,2.39,,,,
2022-07-29,PHP UK,GB00BYRJ5J14,,2.39,,,,
2022-07-29,Linde,IE000S9YS762,,2.39,,,,
2022-07-29,AVEVA GROUP,GB00BBG9VN75,,2.39,,,,
2022-07-29,Homeserve,GB00BYYTFB60,,2.39,,,,
2022-07-29,Siemens Gamesa R,ES0143416115,,2.39,,,,
2022-07-29,Viaplay Group,SE0012116390,,2.39,,,,
2022-07-29,Vitrolife,SE0011205202,,2.39,,,,
2022-07-29,Proximus,BE0003810273,,2.39,,,,
2022-07-29,Adevinta,NO0010844038,,2.39,,,,
2022-07-29,Bridgepoint Grp,GB00BND88V85,,2.39,,,,
2022-07-29,Swedish Match,SE0015812219,,2.39,,,,
2022-07-29,Mundys,IT0003506190,,2.39,,,,
2022-07-29,Raiffeisen Intl,AT0000606306,,2.39,,,,
2022-07-29,Intl Group,JE00BYVQYS01,,2.39,,,,
2022-07-29,Lindt & Spruengl,CH0010570759,,2.39,,,,
2022-07-29,Prosieben Media,DE000PSM7770,,2.39,,,,
2022-07-29,Sinch,SE0016101844,,2.39,,,,
2022-07-29,Storskogen Group,SE0016797732,,2.39,,,,
2022-07-29,TAG,DE0008303504,,2.39,,,,
2022-07-29,Uniper,DE000UNSE026,,2.39,,,,
2022-07-29,Industrivarden,SE0000190126,,2.39,,,,
2022-07-29,Interroll,CH0006372897,,2.39,,,,
2022-07-29,Fluidr,ES0137650018,,2.39,,,,
2022-07-29,Atos,FR0000051732,,2.39,,,,
2022-07-29,AutoStore Hldg,BMG0670A1099,,2.39,,,,
2022-07-29,Dometic Grp,SE0007691613,,2.39,,,,
2022-07-29,easyJet,GB00B7KR2P84,,2.39,,,,
2022-07-29,AddLife,SE0014401378,,2.39,,,,
2022-07-29,Meggitt,GB0005758098,,2.39,,,,
2022-07-29,Avast,GB00BDD85M81,,2.39,,,,
2022-07-29,Ultra Elctrncs,GB0009123323,,2.39,,,,
2022-08-31,LVMH Moet Hennessy Louis Vuitton SE,FR0000121014,,2.93,,,,
2022-08-31,SAP SE,DE0007164600,,2.93,,,,
2022-08-31,Hermes International SCA,FR0000052292,,2.93,,,,
2022-08-31,Novo Nordisk A/S,DK0062498333,,2.93,,,,
2022-08-31,ASML Holding NV,NL0010273215,,2.93,,,,
2022-08-31,Roche Holding AG,CH0012032048,,2.93,,,,
2022-08-31,Nestle SA,CH0038863350,,2.93,,,,
2022-08-31,Novartis AG,CH0012005267,,2.93,,,,
2022-08-31,AstraZeneca PLC,GB0009895292,,2.93,,,,
2022-08-31,Shell PLC,GB00BP6MXD84,,2.93,,,,
2022-08-31,HSBC Holdings PLC,GB0005405286,,2.93,,,,
2022-08-31,L'Oreal SA,FR0000120321,,2.93,,,,
2022-08-31,Siemens AG,DE0007236101,,2.93,,,,
2022-08-31,Deutsche Telekom AG,DE0005557508,,2.93,,,,
2022-08-31,Industria de Diseno Textil SA,ES0148396007,,2.93,,,,
2022-08-31,Schneider Electric SE,FR0000121972,,2.93,,,,
2022-08-31,Unilever PLC,GB00B10RZP78,,2.93,,,,
2022-08-31,EssilorLuxottica SA,FR0000121667,,2.93,,,,
2022-08-31,TotalEnergies SE,FR0000120271,,2.93,,,,
2022-08-31,Sanofi SA,FR0000120578,,2.93,,,,
2022-08-31,Airbus SE,NL0000235190,,2.93,,,,
2022-08-31,Allianz SE,DE0008404005,,2.93,,,,
2022-08-31,Christian Dior SE,FR0000130403,,2.93,,,,
2022-08-31,Prosus NV,NL0013654783,,2.93,,,,
2022-08-31,UBS Group AG,CH0244767585,,2.93,,,,
2022-08-31,Rio Tinto PLC,GB0007188757,,2.93,,,,
2022-08-31,Safran SA,FR0000073272,,2.93,,,,
2022-08-31,L'Air Liquide Societe Anonyme pour l'Etude et l'Exploitation des Procedes George,FR0000120073,,2.93,,,,
2022-08-31,Abb Ltd,CH0012221716,,2.93,,,,
2022-08-31,Compagnie Financiere Richemont SA,CH0210483332,,2.93,,,,
2022-08-31,Ferrari NV,NL0011585146,,2.93,,,,
2022-08-31,Anheuser-Busch Inbev SA,BE0974293251,,2.93,,,,
2022-08-31,Zurich Insurance Group AG,CH0011075394,,2.93,,,,
2022-08-31,Banco Santander SA,ES0113900J37,,2.93,,,,
2022-08-31,Investor AB,SE0015811963,,2.93,,,,
2022-08-31,RELX PLC,GB00B2B0DG97,,2.93,,,,
2022-08-31,Iberdrola SA,ES0144580Y14,,2.93,,,,
2022-08-31,BP PLC,GB0007980591,,2.93,,,,
2022-08-31,AXA SA,FR0000120628,,2.93,,,,
2022-08-31,Intesa Sanpaolo SpA,IT0000072618,,2.93,,,,
2022-08-31,BNP Paribas SA,FR0000131104,,2.93,,,,
2022-08-31,British American Tobacco plc,GB0002875804,,2.93,,,,
2022-08-31,Atlas Copco AB,SE0017486889,,2.93,,,,
2022-08-31,UniCredit SpA,IT0005239360,,2.93,,,,
2022-08-31,London Stock Exchange Group PLC,GB00B0SWJX34,,2.93,,,,
2022-08-31,GSK plc,GB00BN7SWP63,,2.93,,,,
2022-08-31,Banco Bilbao Vizcaya Argentaria SA,ES0113211835,,2.93,,,,
2022-08-31,Enel SpA,IT0003128367,,2.93,,,,
2022-08-31,Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,DE0008430026,,2.93,,,,
2022-08-31,Vinci SA,FR0000125486,,2.93,,,,
2022-08-31,Rolls-Royce Holdings PLC,GB00B63H8491,,2.93,,,,
2022-08-31,Siemens Healthineers AG,DE000SHL1006,,2.93,,,,
2022-08-31,Equinor ASA,NO0010096985,,2.93,,,,
2022-08-31,Volvo AB,SE0000115446,,2.93,,,,
2022-08-31,Merck KGaA,DE0006599905,,2.93,,,,
2022-08-31,Diageo PLC,GB0002374006,,2.93,,,,
2022-08-31,Holcim AG,CH0012214059,,2.93,,,,
2022-08-31,Compass Group PLC,GB00BD6K4575,,2.93,,,,
2022-08-31,Mercedes-Benz Group AG,DE0007100000,,2.93,,,,
2022-08-31,National Grid PLC,GB00BDR05C01,,2.93,,,,
2022-08-31,Adyen NV,NL0012969182,,2.93,,,,
2022-08-31,Dassault Systemes SE,FR0014003TT8,,2.93,,,,
2022-08-31,Barclays PLC,GB0031348658,,2.93,,,,
2022-08-31,Bayerische Motoren Werke AG,DE0005190003,,2.93,,,,
2022-08-31,ING Groep NV,NL0011821202,,2.93,,,,
2022-08-31,Universal Music Group NV,NL0015000IY2,,2.93,,,,
2022-08-31,Volkswagen AG,DE0007664039,,2.93,,,,
2022-08-31,Infineon Technologies AG,DE0006231004,,2.93,,,,
2022-08-31,Assicurazioni Generali SpA,IT0000062072,,2.93,,,,
2022-08-31,Lloyds Banking Group PLC,GB0008706128,,2.93,,,,
2022-08-31,3i Group PLC,GB00B1YW4409,,2.93,,,,
2022-08-31,Glencore PLC,JE00B4T3BW64,,2.93,,,,
2022-08-31,Credit Agricole SA,FR0000045072,,2.93,,,,
2022-08-31,Compagnie de Saint Gobain SA,FR0000125007,,2.93,,,,
2022-08-31,Swiss Re AG,CH0126881561,,2.93,,,,
2022-08-31,Danone SA,FR0000120644,,2.93,,,,
2022-08-31,DSV A/S,DK0060079531,,2.93,,,,
2022-08-31,CaixaBank SA,ES0140609019,,2.93,,,,
2022-08-31,Deutsche Boerse AG,DE0005810055,,2.93,,,,
2022-08-31,Siemens Energy AG,DE000ENER6Y0,,2.93,,,,
2022-08-31,Eni SpA,IT0003132476,,2.93,,,,
2022-08-31,BAE Systems PLC,GB0002634946,,2.93,,,,
2022-08-31,Heineken NV,NL0000009165,,2.93,,,,
2022-08-31,Lonza Group AG,CH0013841017,,2.93,,,,
2022-08-31,Adidas AG,DE000A1EWWW0,,2.93,,,,
2022-08-31,Deutsche Post AG,DE0005552004,,2.93,,,,
2022-08-31,NatWest Group PLC,GB00BM8PJY71,,2.93,,,,
2022-08-31,BASF SE,DE000BASF111,,2.93,,,,
2022-08-31,Reckitt Benckiser Group PLC,GB00B24CGK77,,2.93,,,,
2022-08-31,Nordea Bank Abp,FI4000297767,,2.93,,,,
2022-08-31,Alcon AG,CH0432492467,,2.93,,,,
2022-08-31,Haleon PLC,GB00BMX86B70,,2.93,,,,
2022-08-31,Experian PLC,GB00B19NLV48,,2.93,,,,
2022-08-31,Wolters Kluwer NV,NL0000395903,,2.93,,,,
2022-08-31,Sika AG,CH0418792922,,2.93,,,,
2022-08-31,Partners Group Holding AG,CH0024608827,,2.93,,,,
2022-08-31,Anglo American PLC,GB00B1XZS820,,2.93,,,,
2022-08-31,Engie SA,FR0010208488,,2.93,,,,
2022-08-31,Rheinmetall AG,DE0007030009,,2.93,,,,
2022-08-31,EQT AB,SE0012853455,,2.93,,,,
2022-08-31,Stellantis NV,NL00150001Q9,,2.93,,,,
2022-08-31,Givaudan SA,CH0010645932,,2.93,,,,
2022-08-31,Deutsche Bank AG,DE0005140008,,2.93,,,,
2022-08-31,argenx SE,NL0010832176,,2.93,,,,
2022-08-31,Thales SA,FR0000121329,,2.93,,,,
2022-08-31,Ucb SA,BE0003739530,,2.93,,,,
2022-08-31,Standard Chartered PLC,GB0004082847,,2.93,,,,
2022-08-31,Kering SA,FR0000121485,,2.93,,,,
2022-08-31,Henkel AG & Co KGaA,DE0006048432,,2.93,,,,
2022-08-31,Kbc Groep NV,BE0003565737,,2.93,,,,
2022-08-31,Daimler Truck Holding AG,DE000DTR0CK8,,2.93,,,,
2022-08-31,Skandinaviska Enskilda Banken AB,SE0000148884,,2.93,,,,
2022-08-31,Dnb Bank ASA,NO0010161896,,2.93,,,,
2022-08-31,Beiersdorf AG,DE0005200000,,2.93,,,,
2022-08-31,Aena SME SA,ES0105046009,,2.93,,,,
2022-08-31,Amadeus IT Group SA,ES0109067019,,2.93,,,,
2022-08-31,Ferrovial SE,NL0015001FS8,,2.93,,,,
2022-08-31,Assa Abloy AB,SE0007100581,,2.93,,,,
2022-08-31,E On Se,DE000ENAG999,,2.93,,,,
2022-08-31,Koninklijke Ahold Delhaize NV,NL0011794037,,2.93,,,,
2022-08-31,Schindler Holding AG,CH0024638196,,2.93,,,,
2022-08-31,Tesco PLC,GB00BLGZ9862,,2.93,,,,
2022-08-31,Societe Generale SA,FR0000130809,,2.93,,,,
2022-08-31,Hannover Rueck SE,DE0008402215,,2.93,,,,
2022-08-31,Hexagon AB,SE0015961909,,2.93,,,,
2022-08-31,Orange SA,FR0000133308,,2.93,,,,
2022-08-31,Legrand SA,FR0010307819,,2.93,,,,
2022-08-31,ASM International NV,NL0000334118,,2.93,,,,
2022-08-31,Capgemini SE,FR0000125338,,2.93,,,,
2022-08-31,Swisscom AG,CH0008742519,,2.93,,,,
2022-08-31,Kuehne und Nagel International AG,CH0025238863,,2.93,,,,
2022-08-31,Danske Bank A/S,DK0010274414,,2.93,,,,
2022-08-31,Erste Group Bank AG,AT0000652011,,2.93,,,,
2022-08-31,Nokia Oyj,FI0009000681,,2.93,,,,
2022-08-31,Imperial Brands PLC,GB0004544929,,2.93,,,,
2022-08-31,Sandvik AB,SE0000667891,,2.93,,,,
2022-08-31,Publicis Groupe SA,FR0000130577,,2.93,,,,
2022-08-31,AP Moeller - Maersk A/S,DK0010244508,,2.93,,,,
2022-08-31,Swedbank AB,SE0000242455,,2.93,,,,
2022-08-31,Ashtead Group PLC,GB0000536739,,2.93,,,,
2022-08-31,Telefonaktiebolaget LM Ericsson,SE0000108656,,2.93,,,,
2022-08-31,Heidelberg Materials AG,DE0006047004,,2.93,,,,
2022-08-31,Pernod Ricard SA,FR0000120693,,2.93,,,,
2022-08-31,Kone Oyj,FI0009013403,,2.93,,,,
2022-08-31,Naturgy Energy Group SA,ES0116870314,,2.93,,,,
2022-08-31,STMicroelectronics NV,NL0000226223,,2.93,,,,
2022-08-31,Svenska Handelsbanken AB,SE0007100599,,2.93,,,,
2022-08-31,Telefonica SA,ES0178430E18,,2.93,,,,
2022-08-31,Compagnie Generale des Etablissements Michelin SCA,FR001400AJ45,,2.93,,,,
2022-08-31,Vonovia SE,DE000A1ML7J1,,2.93,,,,
2022-08-31,Swiss Life Holding AG,CH0014852781,,2.93,,,,
2022-08-31,Commerzbank AG,DE000CBK1001,,2.93,,,,
2022-08-31,ArcelorMittal SA,LU1598757687,,2.93,,,,
2022-08-31,Epiroc AB,SE0015658109,,2.93,,,,
2022-08-31,Koninklijke Philips NV,NL0000009538,,2.93,,,,
2022-08-31,Endesa SA,ES0130670112,,2.93,,,,
2022-08-31,Prudential PLC,GB0007099541,,2.93,,,,
2022-08-31,Coloplast A/S,DK0060448595,,2.93,,,,
2022-08-31,Cellnex Telecom SA,ES0105066007,,2.93,,,,
2022-08-31,Novozymes A/S,DK0060336014,,2.93,,,,
2022-08-31,Straumann Holding AG,CH1175448666,,2.93,,,,
2022-08-31,Ryanair Holdings PLC,IE00BYTBXV33,,2.93,,,,
2022-08-31,RWE AG,DE0007037129,,2.93,,,,
2022-08-31,Bayer AG,DE000BAY0017,,2.93,,,,
2022-08-31,Sampo Oyj,FI4000552500,,2.93,,,,
2022-08-31,Antofagasta PLC,GB0000456144,,2.93,,,,
2022-08-31,Powszechna Kasa Oszczednosci Bank Polski SA,PLPKO0000016,,2.93,,,,
2022-08-31,Tenaris SA,LU2598331598,,2.93,,,,
2022-08-31,Fresenius SE & Co KGaA,DE0005785604,,2.93,,,,
2022-08-31,Leonardo SpA,IT0003856405,,2.93,,,,
2022-08-31,Prysmian SpA,IT0004176001,,2.93,,,,
2022-08-31,Veolia Environnement SA,FR0000124141,,2.93,,,,
2022-08-31,Kongsberg Gruppen ASA,NO0003043309,,2.93,,,,
2022-08-31,Vodafone Group PLC,GB00BH4HKS39,,2.93,,,,
2022-08-31,SSE PLC,GB0007908733,,2.93,,,,
2022-08-31,Sartorius Stedim Biotech SA,FR0013154002,,2.93,,,,
2022-08-31,Heineken Holding NV,NL0000008977,,2.93,,,,
2022-08-31,Geberit AG,CH0030170408,,2.93,,,,
2022-08-31,Poste Italiane SpA,IT0003796171,,2.93,,,,
2022-08-31,SGS SA,CH1256740924,,2.93,,,,
2022-08-31,International Consolidated Airlines Group SA,ES0177542018,,2.93,,,,
2022-08-31,InterContinental Hotels Group PLC,GB00BHJYC057,,2.93,,,,
2022-08-31,Moncler SpA,IT0004965148,,2.93,,,,
2022-08-31,Sonova Holding AG,CH0012549785,,2.93,,,,
2022-08-31,Dassault Aviation SA,FR0014004L86,,2.93,,,,
2022-08-31,Essity AB (publ),SE0009922164,,2.93,,,,
2022-08-31,BT Group PLC,GB0030913577,,2.93,,,,
2022-08-31,H & M Hennes & Mauritz AB,SE0000106270,,2.93,,,,
2022-08-31,Alfa Laval AB,SE0000695876,,2.93,,,,
2022-08-31,Legal & General Group PLC,GB0005603997,,2.93,,,,
2022-08-31,Oersted A/S,DK0060094928,,2.93,,,,
2022-08-31,Orlen SA,PLPKN0000018,,2.93,,,,
2022-08-31,Associated British Foods PLC,GB0006731235,,2.93,,,,
2022-08-31,Logitech International SA,CH0025751329,,2.93,,,,
2022-08-31,Bollore SE,FR0000039299,,2.93,,,,
2022-08-31,Telenor ASA,NO0010063308,,2.93,,,,
2022-08-31,MTU Aero Engines AG,DE000A0D9PT0,,2.93,,,,
2022-08-31,Sartorius AG,DE0007165631,,2.93,,,,
2022-08-31,Carlsberg A/S,DK0010181759,,2.93,,,,
2022-08-31,Kerry Group PLC,IE0004906560,,2.93,,,,
2022-08-31,Aviva PLC,GB00BPQY8M80,,2.93,,,,
2022-08-31,Ems Chemie Holding AG,CH0016440353,,2.93,,,,
2022-08-31,Investment AB Latour,SE0010100958,,2.93,,,,
2022-08-31,Terna Rete Elettrica Nazionale SpA,IT0003242622,,2.93,,,,
2022-08-31,Evolution AB (publ),SE0012673267,,2.93,,,,
2022-08-31,UPM-Kymmene Oyj,FI0009005987,,2.93,,,,
2022-08-31,Sage Group PLC,GB00B8C3BL03,,2.93,,,,
2022-08-31,Snam SpA,IT0003153415,,2.93,,,,
2022-08-31,Next PLC,GB0032089863,,2.93,,,,
2022-08-31,Repsol SA,ES0173516115,,2.93,,,,
2022-08-31,Lifco AB (publ),SE0015949201,,2.93,,,,
2022-08-31,Coca Cola HBC AG,CH0198251305,,2.93,,,,
2022-08-31,Renault SA,FR0000131906,,2.93,,,,
2022-08-31,Saab AB,SE0021921269,,2.93,,,,
2022-08-31,Informa PLC,GB00BMJ6DW54,,2.93,,,,
2022-08-31,Amundi SA,FR0004125920,,2.93,,,,
2022-08-31,Genmab A/S,DK0010272202,,2.93,,,,
2022-08-31,Pandora A/S,DK0060252690,,2.93,,,,
2022-08-31,Bureau Veritas SA,FR0006174348,,2.93,,,,
2022-08-31,ACS Actividades de Construccion y Servicios SA,ES0167050915,,2.93,,,,
2022-08-31,Continental AG,DE0005439004,,2.93,,,,
2022-08-31,Banco BPM SpA,IT0005218380,,2.93,,,,
2022-08-31,Mediobanca Banca di Credito Finanziario SpA,IT0000062957,,2.93,,,,
2022-08-31,Kingspan Group PLC,IE0004927939,,2.93,,,,
2022-08-31,Banco de Sabadell SA,ES0113860A34,,2.93,,,,
2022-08-31,Symrise AG,DE000SYM9999,,2.93,,,,
2022-08-31,Koninklijke KPN NV,NL0000009082,,2.93,,,,
2022-08-31,Nemetschek SE,DE0006452907,,2.93,,,,
2022-08-31,Fortum Oyj,FI0009007132,,2.93,,,,
2022-08-31,Bunzl plc,GB00B0744B38,,2.93,,,,
2022-08-31,Halma PLC,GB0004052071,,2.93,,,,
2022-08-31,Biomerieux SA,FR0013280286,,2.93,,,,
2022-08-31,Vestas Wind Systems A/S,DK0061539921,,2.93,,,,
2022-08-31,Knorr Bremse AG,DE000KBX1006,,2.93,,,,
2022-08-31,Omv AG,AT0000743059,,2.93,,,,
2022-08-31,Fresenius Medical Care AG,DE0005785802,,2.93,,,,
2022-08-31,Aker BP ASA,NO0010345853,,2.93,,,,
2022-08-31,Julius Baer Gruppe AG,CH0102484968,,2.93,,,,
2022-08-31,EDP SA,PTEDP0AM0009,,2.93,,,,
2022-08-31,Jeronimo Martins SGPS SA,PTJMT0AE0001,,2.93,,,,
2022-08-31,Wise PLC,GB00BL9YR756,,2.93,,,,
2022-08-31,NN Group NV,NL0010773842,,2.93,,,,
2022-08-31,Euronext NV,NL0006294274,,2.93,,,,
2022-08-31,Tryg A/S,DK0060636678,,2.93,,,,
2022-08-31,Rentokil Initial PLC,GB00B082RF11,,2.93,,,,
2022-08-31,Bouygues SA,FR0000120503,,2.93,,,,
2022-08-31,Verbund AG,AT0000746409,,2.93,,,,
2022-08-31,Telia Company AB,SE0000667925,,2.93,,,,
2022-08-31,Unibail-Rodamco-Westfield SE,FR0013326246,,2.93,,,,
2022-08-31,VAT Group AG,CH0311864901,,2.93,,,,
2022-08-31,Segro PLC,GB00B5ZN1N88,,2.93,,,,
2022-08-31,Norsk Hydro ASA,NO0005052605,,2.93,,,,
2022-08-31,Dino Polska SA,PLDINPL00011,,2.93,,,,
2022-08-31,Recordati Industria Chimica e Farmaceutica SpA,IT0003828271,,2.93,,,,
2022-08-31,Accor SA,FR0000120404,,2.93,,,,
2022-08-31,Powszechny Zaklad Ubezpieczen SA,PLPZU0000011,,2.93,,,,
2022-08-31,Bank Polska Kasa Opieki SA,PLPEKAO00016,,2.93,,,,
2022-08-31,Covestro AG,DE0006062144,,2.93,,,,
2022-08-31,Pearson PLC,GB0006776081,,2.93,,,,
2022-08-31,Smith & Nephew PLC,GB0009223206,,2.93,,,,
2022-08-31,Wartsila Oyj Abp,FI0009003727,,2.93,,,,
2022-08-31,Sodexo SA,FR0000121220,,2.93,,,,
2022-08-31,FinecoBank Banca Fineco SpA,IT0000072170,,2.93,,,,
2022-08-31,Bank of Ireland Group PLC,IE00BD1RP616,,2.93,,,,
2022-08-31,Galp Energia SGPS SA,PTGAL0AM0009,,2.93,,,,
2022-08-31,Indutrade AB,SE0001515552,,2.93,,,,
2022-08-31,Admiral Group PLC,GB00B02J6398,,2.93,,,,
2022-08-31,Intertek Group PLC,GB0031638363,,2.93,,,,
2022-08-31,ASR Nederland NV,NL0011872643,,2.93,,,,
2022-08-31,Aeroports de Paris SA,FR0010340141,,2.93,,,,
2022-08-31,CTS Eventim AG & Co KgaA,DE0005470306,,2.93,,,,
2022-08-31,Swedish Orphan Biovitrum AB (publ),SE0000872095,,2.93,,,,
2022-08-31,Akzo Nobel NV,NL0013267909,,2.93,,,,
2022-08-31,Rational AG,DE0007010803,,2.93,,,,
2022-08-31,WPP PLC,JE00B8KF9B49,,2.93,,,,
2022-08-31,Zalando SE,DE000ZAL1111,,2.93,,,,
2022-08-31,BE Semiconductor Industries NV,NL0012866412,,2.93,,,,
2022-08-31,Gjensidige Forsikring ASA,NO0010582521,,2.93,,,,
2022-08-31,Aegon Ltd,BMG0112X1056,,2.93,,,,
2022-08-31,ABN Amro Bank NV,NL0011540547,,2.93,,,,
2022-08-31,Ageas SA,BE0974264930,,2.93,,,,
2022-08-31,Mowi ASA,NO0003054108,,2.93,,,,
2022-08-31,Swatch Group AG,CH0012255151,,2.93,,,,
2022-08-31,Groep Brussel Lambert NV,BE0003797140,,2.93,,,,
2022-08-31,SKF AB,SE0000108227,,2.93,,,,
2022-08-31,Melrose Industries PLC,GB00BNGDN821,,2.93,,,,
2022-08-31,Svenska Cellulosa Aktiebolaget SCA,SE0000112724,,2.93,,,,
2022-08-31,Eurofins Scientific SE,FR0014000MR3,,2.93,,,,
2022-08-31,Boliden AB,SE0020050417,,2.93,,,,
2022-08-31,GEA Group AG,DE0006602006,,2.93,,,,
2022-08-31,Alstom SA,FR0010220475,,2.93,,,,
2022-08-31,Ipsen SA,FR0010259150,,2.93,,,,
2022-08-31,EDP Renovaveis SA,ES0127797019,,2.93,,,,
2022-08-31,Brenntag SE,DE000A1DAHH0,,2.93,,,,
2022-08-31,Orkla ASA,NO0003733800,,2.93,,,,
2022-08-31,Redeia Corporacion SA,ES0173093024,,2.93,,,,
2022-08-31,Metso Oyj,FI0009014575,,2.93,,,,
2022-08-31,Helvetia Holding AG,CH0466642201,,2.93,,,,
2022-08-31,Skanska AB,SE0000113250,,2.93,,,,
2022-08-31,Swiss Prime Site AG,CH0008038389,,2.93,,,,
2022-08-31,Eiffage SA,FR0000130452,,2.93,,,,
2022-08-31,Centrica PLC,GB00B033F229,,2.93,,,,
2022-08-31,Evonik Industries AG,DE000EVNK013,,2.93,,,,
2022-08-31,IMCD NV,NL0010801007,,2.93,,,,
2022-08-31,Infrastrutture Wireless Italiane SpA,IT0005090300,,2.93,,,,
2022-08-31,Severn Trent PLC,GB00B1FH8J72,,2.93,,,,
2022-08-31,D'Ieteren Group SA,BE0974259880,,2.93,,,,
2022-08-31,Klepierre SA,FR0000121964,,2.93,,,,
2022-08-31,Getlink SE,FR0010533075,,2.93,,,,
2022-08-31,Belimo Holding AG,CH1101098163,,2.93,,,,
2022-08-31,Marks and Spencer Group PLC,GB0031274896,,2.93,,,,
2022-08-31,JDE Peets NV,NL0014332678,,2.93,,,,
2022-08-31,Carrefour SA,FR0000120172,,2.93,,,,
2022-08-31,Stora Enso Oyj,FI0009005961,,2.93,,,,
2022-08-31,Smiths Group PLC,GB00B1WY2338,,2.93,,,,
2022-08-31,Intermediate Capital Group PLC,GB00BYT1DJ19,,2.93,,,,
2022-08-31,SIG Group AG,CH0435377954,,2.93,,,,
2022-08-31,Auto Trader Group PLC,GB00BVYVFW23,,2.93,,,,
2022-08-31,LPP SA,PLLPP0000011,,2.93,,,,
2022-08-31,Baloise Holding AG,CH0012410517,,2.93,,,,
2022-08-31,Qiagen NV,NL0015002CX3,,2.93,,,,
2022-08-31,Sofina SA,BE0003717312,,2.93,,,,
2022-08-31,Trelleborg AB,SE0000114837,,2.93,,,,
2022-08-31,Rockwool A/S,DK0010219153,,2.93,,,,
2022-08-31,Bankinter SA,ES0113679I37,,2.93,,,,
2022-08-31,Delivery Hero SE,DE000A2E4K43,,2.93,,,,
2022-08-31,Rexel SA,FR0010451203,,2.93,,,,
2022-08-31,United Utilities Group PLC,GB00B39J2M42,,2.93,,,,
2022-08-31,Demant A/S,DK0060738599,,2.93,,,,
2022-08-31,Addtech AB,SE0014781795,,2.93,,,,
2022-08-31,Tele2 AB,SE0005190238,,2.93,,,,
2022-08-31,Deutsche Lufthansa AG,DE0008232125,,2.93,,,,
2022-08-31,Securitas AB,SE0000163594,,2.93,,,,
2022-08-31,Allegro.eu SA,LU2237380790,,2.93,,,,
2022-08-31,Diploma PLC,GB0001826634,,2.93,,,,
2022-08-31,Edenred SE,FR0010908533,,2.93,,,,
2022-08-31,Barratt Redrow PLC,GB0000811801,,2.93,,,,
2022-08-31,Schroders PLC,GB00BP9LHF23,,2.93,,,,
2022-08-31,Fastighets AB Balder,SE0017832488,,2.93,,,,
2022-08-31,Orion Oyj,FI0009014377,,2.93,,,,
2022-08-31,L E Lundbergforetagen AB (publ),SE0000108847,,2.93,,,,
2022-08-31,BAWAG Group AG,AT0000BAWAG2,,2.93,,,,
2022-08-31,St James's Place PLC,GB0007669376,,2.93,,,,
2022-08-31,Beijer Ref AB (publ),SE0015949748,,2.93,,,,
2022-08-31,Kesko Oyj,FI0009000202,,2.93,,,,
2022-08-31,Weir Group PLC,GB0009465807,,2.93,,,,
2022-08-31,Flughafen Zuerich AG,CH0319416936,,2.93,,,,
2022-08-31,Elisa Oyj,FI0009007884,,2.93,,,,
2022-08-31,J Sainsbury PLC,GB00B019KW72,,2.93,,,,
2022-08-31,AAK AB (publ),SE0011337708,,2.93,,,,
2022-08-31,Sagax AB,SE0005127818,,2.93,,,,
