Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
2021-12-31,Wuliangye Yibin Co Ltd,CNE000000VQ8,,0.06,,,,
2021-12-31,Bank of Communications Co Ltd,CNE1000000S2,,0.06,,,,
2021-12-31,Foxconn Industrial Internet Co Ltd,CNE1000031P3,,0.06,,,,
2021-12-31,Industrial Bank Co Ltd,CNE000001QZ7,,0.06,,,,
2021-12-31,Zijin Mining Group Co Ltd,CNE100000B24,,0.06,,,,
2021-12-31,CITIC Securities Co Ltd,CNE000001DB6,,0.06,,,,
2021-12-31,East Money Information Co Ltd,CNE100000MD4,,0.06,,,,
2021-12-31,China Citic Bank Corp Ltd,CNE1000000R4,,0.06,,,,
2021-12-31,Luxshare Precision Industry Co Ltd,CNE100000TP3,,0.06,,,,
2021-12-31,Shenzhen Mindray Bio-Medical Electronics Co Ltd,CNE100003G67,,0.06,,,,
2021-12-31,Jiangsu Hengrui Pharmaceuticals Co Ltd,CNE0000014W7,,0.06,,,,
2021-12-31,Shanghai Pudong Development Bank Co Ltd,CNE0000011B7,,0.06,,,,
2021-12-31,Hangzhou Hikvision Digital Technology Co Ltd,CNE100000PM8,,0.06,,,,
2021-12-31,China Pacific Insurance Group Co Ltd,CNE1000008M8,,0.06,,,,
2021-12-31,People's Insurance Company Group of China Ltd,CNE100003F27,,0.06,,,,
2021-12-31,Beijing-Shanghai High Speed Railway Co Ltd,CNE100003RV9,,0.06,,,,
2021-12-31,NAURA Technology Group Co Ltd,CNE100000ML7,,0.06,,,,
2021-12-31,Shanxi Xinghuacun Fen Wine Factory Co Ltd,CNE000000DH5,,0.06,,,,
2021-12-31,Haier Smart Home Co Ltd,CNE000000CG9,,0.06,,,,
2021-12-31,Gree Electric Appliances Inc of Zhuhai,CNE0000001D4,,0.06,,,,
2021-12-31,Foshan Haitian Flavouring and Food Co Ltd,CNE100001SL2,,0.06,,,,
2021-12-31,China State Construction Engineering Corp Ltd,CNE100000F46,,0.06,,,,
2021-12-31,Ping An Bank Co Ltd,CNE000000040,,0.06,,,,
2021-12-31,China United Network Communications Ltd,CNE000001CS2,,0.06,,,,
2021-12-31,Wanhua Chemical Group Co Ltd,CNE0000016J9,,0.06,,,,
2021-12-31,COSCO Shipping Holdings Co Ltd,CNE100000601,,0.06,,,,
2021-12-31,China Everbright Bank Co Ltd,CNE100000SL4,,0.06,,,,
2021-12-31,China National Nuclear Power Co Ltd,CNE1000022N7,,0.06,,,,
2021-12-31,Crrc Corp Ltd,CNE100000CP9,,0.06,,,,
2021-12-31,Muyuan Foods Co Ltd,CNE100001RQ3,,0.06,,,,
2021-12-31,SAIC Motor Corp Ltd,CNE000000TY6,,0.06,,,,
2021-12-31,ZTE Corp,CNE000000TK5,,0.06,,,,
2021-12-31,S.F. Holding Co Ltd,CNE100000L63,,0.06,,,,
2021-12-31,Shenzhen Inovance Technology Co Ltd,CNE100000V46,,0.06,,,,
2021-12-31,Shaanxi Coal Industry Co Ltd,CNE100001T64,,0.06,,,,
2021-12-31,NARI Technology Co Ltd,CNE000001G38,,0.06,,,,
2021-12-31,Great Wall Motor Co Ltd,CNE1000018V8,,0.06,,,,
2021-12-31,Will Semiconductor Co Ltd Shanghai,CNE100002XM8,,0.06,,,,
2021-12-31,WuXi AppTec Co Ltd,CNE1000031K4,,0.06,,,,
2021-12-31,Yihai Kerry Arawana Holdings Co Ltd,CNE1000048D3,,0.06,,,,
2021-12-31,Luzhou Laojiao Co Ltd,CNE000000GF2,,0.06,,,,
2021-12-31,CGN Power Co Ltd,CNE100003N43,,0.06,,,,
2021-12-31,Inner Mongolia Yili Industrial Group Co Ltd,CNE000000JP5,,0.06,,,,
2021-12-31,China Minsheng Banking Corp Ltd,CNE0000015Y0,,0.06,,,,
2021-12-31,China Securities Co Ltd,CNE1000031T5,,0.06,,,,
2021-12-31,Beijing Kingsoft Office Software Inc,CNE100003PM2,,0.06,,,,
2021-12-31,BOE Technology Group Co Ltd,CNE0000016L5,,0.06,,,,
2021-12-31,Hithink RoyalFlush Information Network Co Ltd,CNE100000JG3,,0.06,,,,
2021-12-31,Bank of Jiangsu Co Ltd,CNE100002G76,,0.06,,,,
2021-12-31,Bank of Ningbo Co Ltd,CNE1000005P7,,0.06,,,,
2021-12-31,Huaneng Lancang River Hydropower Inc,CNE100002T71,,0.06,,,,
2021-12-31,China Merchants Securities Co Ltd,CNE100000HK9,,0.06,,,,
2021-12-31,Huatai Securities Co Ltd,CNE100000LQ8,,0.06,,,,
2021-12-31,Sany Heavy Industry Co Ltd,CNE000001F70,,0.06,,,,
2021-12-31,Guotai Junan Securities Co Ltd,CNE1000022F3,,0.06,,,,
2021-12-31,Lens Technology Co Ltd,CNE100001YW7,,0.06,,,,
2021-12-31,Baoshan Iron & Steel Co Ltd,CNE0000015R4,,0.06,,,,
2021-12-31,Fuyao Glass Industry Group Co Ltd,CNE000000230,,0.06,,,,
2021-12-31,CMOC Group Ltd,CNE100001NR0,,0.06,,,,
2021-12-31,China CSSC Holdings Ltd,CNE000000W05,,0.06,,,,
2021-12-31,Sungrow Power Supply Co Ltd,CNE1000018M7,,0.06,,,,
2021-12-31,China Railway Group Ltd,CNE100000866,,0.06,,,,
2021-12-31,China Communications Construction Co Ltd,CNE100001FN5,,0.06,,,,
2021-12-31,China Galaxy Securities Co Ltd,CNE100002FG7,,0.06,,,,
2021-12-31,Advanced Micro-Fabrication Equipment Inc China,CNE100003MM9,,0.06,,,,
2021-12-31,Daqin Railway Co Ltd,CNE000001NG4,,0.06,,,,
2021-12-31,New China Life Insurance Company Ltd,CNE1000019Y0,,0.06,,,,
2021-12-31,iFLYTEK Co Ltd,CNE100000B81,,0.06,,,,
2021-12-31,Shanghai International Port Group Co Ltd,CNE0000013N8,,0.06,,,,
2021-12-31,Weichai Power Co Ltd,CNE1000000D4,,0.06,,,,
2021-12-31,Bank of Shanghai Co Ltd,CNE100002FM5,,0.06,,,,
2021-12-31,Aier Eye Hospital Group Co Ltd,CNE100000GR6,,0.06,,,,
2021-12-31,China Coal Energy Co Ltd,CNE100000957,,0.06,,,,
2021-12-31,Zhejiang Sanhua Intelligent Controls Co Ltd,CNE000001M22,,0.06,,,,
2021-12-31,Avic Shenyang Aircraft Co Ltd,CNE000000MH6,,0.06,,,,
2021-12-31,LONGi Green Energy Technology Co Ltd,CNE100001FR6,,0.06,,,,
2021-12-31,China Tourism Group Duty Free Corp Ltd,CNE100000G29,,0.06,,,,
2021-12-31,China International Capital Corp Ltd,CNE1000048J0,,0.06,,,,
2021-12-31,Bank of Beijing Co Ltd,CNE100000734,,0.06,,,,
2021-12-31,Zhangzhou Pientzehuang Pharmaceutical Co Ltd,CNE000001F21,,0.06,,,,
2021-12-31,Shenwan Hongyuan Group Co Ltd,CNE100002FD4,,0.06,,,,
2021-12-31,China Three Gorges Renewables Group Co Ltd,CNE1000051F2,,0.06,,,,
2021-12-31,Haitong Securities Co Ltd,CNE000000CK1,,0.06,,,,
2021-12-31,Aluminum Corporation of China Ltd,CNE1000000T0,,0.06,,,,
2021-12-31,Jiangsu Yanghe Distillery Co Ltd,CNE100000HB8,,0.06,,,,
2021-12-31,Chongqing Changan Automobile Co Ltd,CNE000000R36,,0.06,,,,
2021-12-31,Ningxia Baofeng Energy Group Co Ltd,CNE100003LF5,,0.06,,,,
2021-12-31,Hua Xia Bank Co Ltd,CNE000001FW7,,0.06,,,,
2021-12-31,Anhui Conch Cement Co Ltd,CNE0000019V8,,0.06,,,,
2021-12-31,Shenzhen Transsion Holdings Co Ltd,CNE100003P74,,0.06,,,,
2021-12-31,Dawning Information Industry Co Ltd,CNE100001TW7,,0.06,,,,
2021-12-31,Bank of Nanjing Co Ltd,CNE100000627,,0.06,,,,
2021-12-31,GF Securities Co Ltd,CNE0000008L2,,0.06,,,,
2021-12-31,Eastroc Beverage Group Co Ltd,CNE100005576,,0.06,,,,
2021-12-31,Jiangsu Hengli Hydraulic Co Ltd,CNE1000019R4,,0.06,,,,
2021-12-31,Air China Ltd,CNE000001NN0,,0.06,,,,
2021-12-31,Wens Foodstuff Group Co Ltd,CNE100002508,,0.06,,,,
2021-12-31,China Railway Construction Corp Ltd,CNE1000009T1,,0.06,,,,
2021-12-31,Hengli Petrochemical Co Ltd,CNE0000018V0,,0.06,,,,
2021-12-31,SDIC Power Holdings Co Ltd,CNE000000JM2,,0.06,,,,
2021-12-31,Goertek Inc,CNE100000BP1,,0.06,,,,
2021-12-31,Guosen Securities Co Ltd,CNE100001WS9,,0.06,,,,
2021-12-31,XCMG Construction Machinery Co Ltd,CNE000000FH0,,0.06,,,,
2021-12-31,Shandong Gold Mining Co Ltd,CNE000001FR7,,0.06,,,,
2021-12-31,Poly Developments and Holdings Group Co Ltd,CNE000001ND1,,0.06,,,,
2021-12-31,Goneo Group Co Ltd,CNE100003RL0,,0.06,,,,
2021-12-31,Yunnan Baiyao Group Co Ltd,CNE0000008X7,,0.06,,,,
2021-12-31,IEIT SYSTEMS Co Ltd,CNE0000012M2,,0.06,,,,
2021-12-31,AECC Aviation Power Co Ltd,CNE000000JW1,,0.06,,,,
2021-12-31,China Shipbuilding Industry Co Ltd,CNE100000J75,,0.06,,,,
2021-12-31,Avary Holding Shenzhen Co Ltd,CNE100003GF5,,0.06,,,,
2021-12-31,GigaDevice Semiconductor Inc,CNE1000030S9,,0.06,,,,
2021-12-31,China Southern Airlines Co Ltd,CNE000001FG0,,0.06,,,,
2021-12-31,Unisplendour Corp Ltd,CNE0000010T1,,0.06,,,,
2021-12-31,Focus Media Information Technology Co Ltd,CNE000001KK2,,0.06,,,,
2021-12-31,EVE Energy Co Ltd,CNE100000GS4,,0.06,,,,
2021-12-31,Tongwei Co Ltd,CNE000001GS3,,0.06,,,,
2021-12-31,China Satellite Communications Co Ltd,CNE100003PX9,,0.06,,,,
2021-12-31,TCL Technology Group Corp,CNE000001GL8,,0.06,,,,
2021-12-31,Henan Shuanghui Investment & Development Co Ltd,CNE000000XM3,,0.06,,,,
2021-12-31,Huaneng Power International Inc,CNE000001998,,0.06,,,,
2021-12-31,Shanghai Baosight Software Co Ltd,CNE000000C66,,0.06,,,,
2021-12-31,Rongsheng Petrochemical Co Ltd,CNE100000W60,,0.06,,,,
2021-12-31,Montage Technology Co Ltd,CNE100003MN7,,0.06,,,,
2021-12-31,China Vanke Co Ltd,CNE0000000T2,,0.06,,,,
2021-12-31,Power Construction Corporation of China Ltd,CNE1000017G1,,0.06,,,,
2021-12-31,China Merchants Shekou Industrial Zone Holdings Co Ltd,CNE100002FC6,,0.06,,,,
2021-12-31,Bank of Hangzhou Co Ltd,CNE100002GQ4,,0.06,,,,
2021-12-31,Beijing Wantai Biological Pharmacy Enterprise Co Ltd,CNE100004090,,0.06,,,,
2021-12-31,360 Security Technology Inc,CNE100002RZ2,,0.06,,,,
2021-12-31,Inner Mongolia BaoTou Steel Union Co Ltd,CNE0000017H1,,0.06,,,,
2021-12-31,China Energy Engineering Corp Ltd,CNE100004QL0,,0.06,,,,
2021-12-31,China Northern Rare Earth Group High-Tech Co Ltd,CNE000000T18,,0.06,,,,
2021-12-31,Shanghai International Airport Co Ltd,CNE000000V89,,0.06,,,,
2021-12-31,Anhui Gujing Distillery Co Ltd,CNE000000MD5,,0.06,,,,
2021-12-31,Tsingtao Brewery Co Ltd,CNE0000009Y3,,0.06,,,,
2021-12-31,Jonhon Optronic Technology Co Ltd,CNE1000007T5,,0.06,,,,
2021-12-31,Guangdong Haid Group Co Ltd,CNE100000HP8,,0.06,,,,
2021-12-31,Orient Securities Co Ltd,CNE100001ZV6,,0.06,,,,
2021-12-31,Shengyi Technology Co Ltd,CNE000000XL5,,0.06,,,,
2021-12-31,Shennan Circuits Co Ltd,CNE100003373,,0.06,,,,
2021-12-31,China Eastern Airlines Corp Ltd,CNE000000TR0,,0.06,,,,
2021-12-31,Chaozhou Three-circle Group Co Ltd,CNE100001Y42,,0.06,,,,
2021-12-31,Guangzhou Automobile Group Co Ltd,CNE100001NQ2,,0.06,,,,
2021-12-31,Gd Power Development Co Ltd,CNE000000PC0,,0.06,,,,
2021-12-31,Everbright Securities Co Ltd,CNE100000FD8,,0.06,,,,
2021-12-31,JCET Group Co Ltd,CNE000001F05,,0.06,,,,
2021-12-31,Avic XiAn Aircraft Industry Group Co Ltd,CNE000000RF9,,0.06,,,,
2021-12-31,Bank of Chengdu Co Ltd,CNE100002SN6,,0.06,,,,
2021-12-31,Zhejiang Nhu Co Ltd,CNE000001J84,,0.06,,,,
2021-12-31,Founder Securities Co Ltd,CNE1000015Y8,,0.06,,,,
2021-12-31,China Resources Microelectronics Ltd,CNE100003S06,,0.06,,,,
2021-12-31,Ganfeng Lithium Group Co Ltd,CNE100000SF6,,0.06,,,,
2021-12-31,Hoshine Silicon Industry Co Ltd,CNE100002V10,,0.06,,,,
2021-12-31,Hundsun Technologies Inc,CNE000001GD5,,0.06,,,,
2021-12-31,Chongqing Zhifei Biological Products Co Ltd,CNE100000V20,,0.06,,,,
2021-12-31,Zoomlion Heavy Industry Science and Technology Co Ltd,CNE000001527,,0.06,,,,
2021-12-31,Huadong Medicine Co Ltd,CNE0000011S1,,0.06,,,,
2021-12-31,Shanghai Fosun Pharmaceutical Group Co Ltd,CNE000000X38,,0.06,,,,
2021-12-31,Jiangsu King's Luck Brewery Joint-Stock Co Ltd,CNE100001TH8,,0.06,,,,
2021-12-31,CITIC Pacific Special Steel Group Co Ltd,CNE0000008J6,,0.06,,,,
2021-12-31,Metallurgical Corporation of China Ltd,CNE100000FX6,,0.06,,,,
2021-12-31,Jiangxi Copper Co Ltd,CNE0000019P0,,0.06,,,,
2021-12-31,Jiangsu Eastern Shenghong Co Ltd,CNE0000012K6,,0.06,,,,
2021-12-31,Zhejiang Dahua Technology Co Ltd,CNE100000BJ4,,0.06,,,,
2021-12-31,Yonyou Network Technology Co Ltd,CNE0000017Y6,,0.06,,,,
2021-12-31,National Silicon Industry Group Co Ltd,CNE1000040F5,,0.06,,,,
2021-12-31,Unigroup Guoxin Microelectronics Co Ltd,CNE000001M14,,0.06,,,,
2021-12-31,HUAYU Automotive Systems Co Ltd,CNE000000M15,,0.06,,,,
2021-12-31,Zheshang Securities Co Ltd,CNE100002R65,,0.06,,,,
2021-12-31,Imeik Technology Development Co Ltd,CNE100004868,,0.06,,,,
2021-12-31,Zhejiang Chint Electrics Co Ltd,CNE100000KD8,,0.06,,,,
2021-12-31,China Oilfield Services Ltd,CNE100000759,,0.06,,,,
2021-12-31,Industrial Securities Co Ltd,CNE100000V95,,0.06,,,,
2021-12-31,Zhejiang Huayou Cobalt Co Ltd,CNE100001VW3,,0.06,,,,
2021-12-31,Tianqi Lithium Corp,CNE100000T32,,0.06,,,,
2021-12-31,Yealink Network Technology Co Ltd,CNE100002PC5,,0.06,,,,
2021-12-31,Spring Airlines Co Ltd,CNE100001V45,,0.06,,,,
2021-12-31,Mango Excellent Media Co Ltd,CNE100001Y83,,0.06,,,,
2021-12-31,Beijing Tongrentang Co Ltd,CNE000000R69,,0.06,,,,
2021-12-31,Beijing New Building Materials Public Ltd Co,CNE000000QS4,,0.06,,,,
2021-12-31,Maxscend Microelectronics Co Ltd,CNE100003QK4,,0.06,,,,
2021-12-31,Hangzhou Tigermed Consulting Co Ltd,CNE100001KV8,,0.06,,,,
2021-12-31,SDIC Capital Co Ltd,CNE000000Q11,,0.06,,,,
2021-12-31,Wingtech Technology Co Ltd,CNE000000M72,,0.06,,,,
2021-12-31,Pharmaron Beijing Co Ltd,CNE100003JW4,,0.06,,,,
2021-12-31,New Hope Liuhe Co Ltd,CNE000000VB0,,0.06,,,,
2021-12-31,China Jushi Co Ltd,CNE000000YM1,,0.06,,,,
2021-12-31,Shanghai RAAS Blood Products Co Ltd,CNE100000C31,,0.06,,,,
2021-12-31,Zhongtai Securities Co Ltd,CNE100004900,,0.06,,,,
2021-12-31,Flat Glass Group Co Ltd,CNE100003HV0,,0.06,,,,
2021-12-31,Shandong Hualu-Hengsheng Chemical Co Ltd,CNE000001BM7,,0.06,,,,
2021-12-31,Zhejiang Jingsheng Mechanical & Electrical Co Ltd,CNE100001DJ8,,0.06,,,,
2021-12-31,LB Group Co Ltd,CNE1000015M3,,0.06,,,,
2021-12-31,JA Solar Technology Co Ltd,CNE100000SD1,,0.06,,,,
2021-12-31,Guangzhou Baiyunshan Pharmaceutical Holdings Co Ltd,CNE000001733,,0.06,,,,
2021-12-31,FAW Jiefang Group Co Ltd,CNE000000R85,,0.06,,,,
2021-12-31,Changchun High-Tech Industry Group Co Ltd,CNE0000007J8,,0.06,,,,
2021-12-31,Oppein Home Group Inc,CNE100002RB3,,0.06,,,,
2021-12-31,Guangzhou Tinci Materials Technology Co Ltd,CNE100001RG4,,0.06,,,,
2021-12-31,Hongta Securities Co Ltd,CNE100003PY7,,0.06,,,,
2021-12-31,Hangzhou First Applied Material Co Ltd,CNE100001VX1,,0.06,,,,
2021-12-31,Trina Solar Co Ltd,CNE100003ZR0,,0.06,,,,
2021-12-31,TCL Zhonghuan Renewable Energy Technology Co Ltd,CNE1000000B8,,0.06,,,,
2021-12-31,Wuxi Lead Intelligent Equipment Co Ltd,CNE100001ZF9,,0.06,,,,
2021-12-31,37 Interactive Entertainment Network Technology Group Co Ltd,CNE1000010N2,,0.06,,,,
2021-12-31,Shanghai Putailai New Energy Technology Co Ltd,CNE100002TX3,,0.06,,,,
2021-12-31,Changzhou Xingyu Automotive Lighting Systems Co Ltd,CNE1000011H2,,0.06,,,,
2021-12-31,Yunnan Energy New Material Co Ltd,CNE100002BR3,,0.06,,,,
2021-12-31,Beijing Oriental Yuhong Waterproof Technology Co Ltd,CNE100000CS3,,0.06,,,,
2021-12-31,Hualan Biological Engineering Inc,CNE000001JN8,,0.06,,,,
2021-12-31,Asymchem,CNE100002BZ6,,0.06,,,,
2021-12-31,Walvax,CNE100000WN2,,0.06,,,,
2021-12-31,Bloomage Biotech,CNE100003NL9,,0.06,,,,
2021-12-31,M&G,CNE100001V60,,0.06,,,,
2021-12-31,ChongqingBrewery,CNE000000TL3,,0.06,,,,
2021-12-31,CVTE,CNE100002K47,,0.06,,,,
2021-12-31,Glodon,CNE100000PH8,,0.06,,,,
2021-12-31,Seazen Holdg,CNE100002BF8,,0.06,,,,
2021-12-31,OCT,CNE000000SS0,,0.06,,,,
2021-12-31,Qi An Xin,CNE1000041K3,,0.06,,,,
2021-12-31,Ecovacs,CNE1000031N8,,0.06,,,,
2021-12-31,Goldwind Science,CNE1000008S5,,0.06,,,,
2021-12-31,Greenland Hldng,CNE000000388,,0.06,,,,
2021-12-31,TC Medical,CNE000000MZ8,,0.06,,,,
2021-12-31,YUNDA Holding,CNE100000015,,0.06,,,,
2021-12-31,Junzheng,CNE1000010F8,,0.06,,,,
2021-12-31,Kangtai Bio,CNE100002Q33,,0.06,,,,
2021-12-31,Huafon Chemical,CNE000001NK6,,0.06,,,,
2021-12-31,Gemdale,CNE000001790,,0.06,,,,
2021-12-31,Guide Infrared,CNE100000RK8,,0.06,,,,
2021-12-31,Kingmed Dgnstcs,CNE100002VW1,,0.06,,,,
2021-12-31,Supor,CNE000001KS5,,0.06,,,,
2021-12-31,Roborock,CNE100003R80,,0.06,,,,
2021-12-31,LY iTECH,CNE1000015L5,,0.06,,,,
2021-12-31,Linglong Tyre,CNE100002GM3,,0.06,,,,
2021-12-31,Jafron,CNE100002995,,0.06,,,,
2021-12-31,Han's Laser Tech,CNE000001JQ1,,0.06,,,,
2021-12-31,Century Huatong,CNE1000015R2,,0.06,,,,
2021-12-31,AUTEK,CNE100002MR0,,0.06,,,,
2021-12-31,Shenzhen Goodix,CNE100002G84,,0.06,,,,
2021-12-31,Tiantan Bio,CNE000000WF9,,0.06,,,,
2021-12-31,YYTM,CNE000000594,,0.06,,,,
2021-12-31,ZHONGJIN GOLD,CNE000001FM8,,0.06,,,,
2021-12-31,ZJ Longsheng,CNE000001FJ4,,0.06,,,,
2021-12-31,Offcn Edu,CNE100001641,,0.06,,,,
2021-12-31,Bairun Invstmnt,CNE1000011K6,,0.06,,,,
2021-12-31,CGT Group,CNE000000RL7,,0.06,,,,
2021-12-31,CZBank,CNE100003PS9,,0.06,,,,
2021-12-31,Anker Innovation,CNE1000047B9,,0.06,,,,
2021-12-31,HYPC,CNE0000001J1,,0.06,,,,
2021-12-31,Kinlong,CNE100002649,,0.06,,,,
2021-12-31,Lepu Medical BJ,CNE100000H44,,0.06,,,,
2021-12-31,Gan & Lee,CNE100003ZH1,,0.06,,,,
2021-12-31,SHLG,CNE000000C74,,0.06,,,,
2021-12-31,Songcheng Prfrmn,CNE100000XG4,,0.06,,,,
2021-12-31,Sinolink Secs,CNE000000SV4,,0.06,,,,
2021-12-31,Shanghai Pharma,CNE000000C82,,0.06,,,,
2021-12-31,Suning.Com,CNE000001KF2,,0.06,,,,
2021-12-31,Winner Medical,CNE1000047Z8,,0.06,,,,
2021-12-31,TF Securities,CNE100003F43,,0.06,,,,
2021-12-31,USISH,CNE100001BZ8,,0.06,,,,
2021-12-31,YH Superstores,CNE100000XX9,,0.06,,,,
2021-12-31,Yifeng Pharmacy,CNE100001TS5,,0.06,,,,
2021-12-31,ZHEJIANG DINGLI,CNE1000023M7,,0.06,,,,
2021-12-31,Zhengbang Tech,CNE1000006H2,,0.06,,,,
2021-12-31,PWRD,CNE1000018W6,,0.06,,,,
2021-12-31,BGI Genomics,CNE100003449,,0.06,,,,
2021-12-31,NJ Securities,CNE1000031R9,,0.06,,,,
2021-12-31,Betta Pharms,CNE100002DD9,,0.06,,,,
2021-12-31,Autobio,CNE100002GC4,,0.06,,,,
2021-12-31,BOC China,CNE100003R64,,0.06,,,,
2021-12-31,Caitong Secs,CNE100002V44,,0.06,,,,
2021-12-31,Changjiang Secs,CNE000000SH3,,0.06,,,,
2021-12-31,CRSC,CNE100003MP2,,0.06,,,,
2021-12-31,MeinianOnehealth,CNE000001LV7,,0.06,,,,
2021-12-31,DSL Pharm,CNE100002RG2,,0.06,,,,
2021-12-31,IntroMedTech,CNE100003456,,0.06,,,,
2021-12-31,Kingfa,CNE000001JP3,,0.06,,,,
2021-12-31,Juewei Food,CNE100002RT5,,0.06,,,,
2021-12-31,JONJEE,CNE000000HK0,,0.06,,,,
2021-12-31,HWHG,CNE000000QW6,,0.06,,,,
2022-01-31,Industrial and Commercial Bank of China Ltd,CNE000001P37,,0.24,,,,
2022-01-31,Kweichow Moutai Co Ltd,CNE0000018R8,,0.24,,,,
2022-01-31,Agricultural Bank of China Ltd,CNE100000RJ0,,0.24,,,,
2022-01-31,Bank of China Ltd,CNE000001N05,,0.24,,,,
2022-01-31,China Construction Bank Corp,CNE100000742,,0.24,,,,
2022-01-31,PetroChina Co Ltd,CNE1000007Q1,,0.24,,,,
2022-01-31,Contemporary Amperex Technology Co Ltd,CNE100003662,,0.24,,,,
2022-01-31,BYD Co Ltd,CNE100001526,,0.24,,,,
2022-01-31,China Merchants Bank Co Ltd,CNE000001B33,,0.24,,,,
2022-01-31,China Life Insurance Co Ltd,CNE000001Q93,,0.24,,,,
2022-01-31,Ping An Insurance Group Co of China Ltd,CNE000001R84,,0.24,,,,
2022-01-31,China Telecom Corp Ltd,CNE100004QG0,,0.24,,,,
2022-01-31,China Shenhua Energy Co Ltd,CNE100000767,,0.24,,,,
2022-01-31,China Yangtze Power Co Ltd,CNE000001G87,,0.24,,,,
2022-01-31,China Petroleum & Chemical Corp,CNE0000018G1,,0.24,,,,
2022-01-31,Midea Group Co Ltd,CNE100001QQ5,,0.24,,,,
2022-01-31,Postal Savings Bank of China Co Ltd,CNE100003PZ4,,0.24,,,,
2022-01-31,Semiconductor Manufacturing International Corp,CNE1000041W8,,0.24,,,,
2022-01-31,Wuliangye Yibin Co Ltd,CNE000000VQ8,,0.24,,,,
2022-01-31,Bank of Communications Co Ltd,CNE1000000S2,,0.24,,,,
2022-01-31,Foxconn Industrial Internet Co Ltd,CNE1000031P3,,0.24,,,,
2022-01-31,Industrial Bank Co Ltd,CNE000001QZ7,,0.24,,,,
2022-01-31,Zijin Mining Group Co Ltd,CNE100000B24,,0.24,,,,
2022-01-31,CITIC Securities Co Ltd,CNE000001DB6,,0.24,,,,
2022-01-31,East Money Information Co Ltd,CNE100000MD4,,0.24,,,,
2022-01-31,China Citic Bank Corp Ltd,CNE1000000R4,,0.24,,,,
2022-01-31,Luxshare Precision Industry Co Ltd,CNE100000TP3,,0.24,,,,
2022-01-31,Shenzhen Mindray Bio-Medical Electronics Co Ltd,CNE100003G67,,0.24,,,,
2022-01-31,Jiangsu Hengrui Pharmaceuticals Co Ltd,CNE0000014W7,,0.24,,,,
2022-01-31,Shanghai Pudong Development Bank Co Ltd,CNE0000011B7,,0.24,,,,
2022-01-31,Hangzhou Hikvision Digital Technology Co Ltd,CNE100000PM8,,0.24,,,,
2022-01-31,China Pacific Insurance Group Co Ltd,CNE1000008M8,,0.24,,,,
2022-01-31,People's Insurance Company Group of China Ltd,CNE100003F27,,0.24,,,,
2022-01-31,Beijing-Shanghai High Speed Railway Co Ltd,CNE100003RV9,,0.24,,,,
2022-01-31,NAURA Technology Group Co Ltd,CNE100000ML7,,0.24,,,,
2022-01-31,Shanxi Xinghuacun Fen Wine Factory Co Ltd,CNE000000DH5,,0.24,,,,
2022-01-31,Haier Smart Home Co Ltd,CNE000000CG9,,0.24,,,,
2022-01-31,Gree Electric Appliances Inc of Zhuhai,CNE0000001D4,,0.24,,,,
2022-01-31,Foshan Haitian Flavouring and Food Co Ltd,CNE100001SL2,,0.24,,,,
2022-01-31,China State Construction Engineering Corp Ltd,CNE100000F46,,0.24,,,,
2022-01-31,Ping An Bank Co Ltd,CNE000000040,,0.24,,,,
2022-01-31,China United Network Communications Ltd,CNE000001CS2,,0.24,,,,
2022-01-31,Wanhua Chemical Group Co Ltd,CNE0000016J9,,0.24,,,,
2022-01-31,COSCO Shipping Holdings Co Ltd,CNE100000601,,0.24,,,,
2022-01-31,China Everbright Bank Co Ltd,CNE100000SL4,,0.24,,,,
2022-01-31,China National Nuclear Power Co Ltd,CNE1000022N7,,0.24,,,,
2022-01-31,Crrc Corp Ltd,CNE100000CP9,,0.24,,,,
2022-01-31,Muyuan Foods Co Ltd,CNE100001RQ3,,0.24,,,,
2022-01-31,SAIC Motor Corp Ltd,CNE000000TY6,,0.24,,,,
2022-01-31,ZTE Corp,CNE000000TK5,,0.24,,,,
2022-01-31,S.F. Holding Co Ltd,CNE100000L63,,0.24,,,,
2022-01-31,Shenzhen Inovance Technology Co Ltd,CNE100000V46,,0.24,,,,
2022-01-31,Shaanxi Coal Industry Co Ltd,CNE100001T64,,0.24,,,,
2022-01-31,NARI Technology Co Ltd,CNE000001G38,,0.24,,,,
2022-01-31,Great Wall Motor Co Ltd,CNE1000018V8,,0.24,,,,
2022-01-31,Will Semiconductor Co Ltd Shanghai,CNE100002XM8,,0.24,,,,
2022-01-31,WuXi AppTec Co Ltd,CNE1000031K4,,0.24,,,,
2022-01-31,Yihai Kerry Arawana Holdings Co Ltd,CNE1000048D3,,0.24,,,,
2022-01-31,Luzhou Laojiao Co Ltd,CNE000000GF2,,0.24,,,,
2022-01-31,CGN Power Co Ltd,CNE100003N43,,0.24,,,,
2022-01-31,Inner Mongolia Yili Industrial Group Co Ltd,CNE000000JP5,,0.24,,,,
2022-01-31,China Minsheng Banking Corp Ltd,CNE0000015Y0,,0.24,,,,
2022-01-31,China Securities Co Ltd,CNE1000031T5,,0.24,,,,
2022-01-31,Beijing Kingsoft Office Software Inc,CNE100003PM2,,0.24,,,,
2022-01-31,BOE Technology Group Co Ltd,CNE0000016L5,,0.24,,,,
2022-01-31,Hithink RoyalFlush Information Network Co Ltd,CNE100000JG3,,0.24,,,,
